SNO,INSTCODE,NAME_OF_THE_INSTITUTION,TYPE,INST_REG,DIST,PLACE,COED,AFFL.,ESTD,A_REG,branch_code,OC_BOYS,OC_GIRLS,SC_BOYS,SC_GIRLS,ST_BOYS,ST_GIRLS,BCA_BOYS,BCA_GIRLS,BCB_BOYS,BCB_GIRLS,BCC_BOYS,BCC_GIRLS,BCD_BOYS,BCD_GIRLS,BCE_BOYS,BCE_GIRLS,OC_EWS_BOYS,OC_EWS_GIRLS,COLLFEE
TECHNOLOGY AND SCI",PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,1998,SVU,MEC,96948,122510,135010,145831,150625,150625,146902,146902,137244,137244,96948,145495,150527,150527,148432,148432,142338,126587,45600
1097,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,CAI,107163,107163,142654,145236,128962,151093,146935,147947,148871,148871,107163,107163,125203,138727,146687,147681,123749,142291,45600
1098,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,CIV,125761,125761,132120,132120,138073,138073,125761,149624,125761,125761,125761,125761,139569,139569,125761,125761,107474,99480,45600
1099,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,CSC,129564,129564,151499,151499,129564,137820,146253,146751,145901,145901,129564,129564,142787,142787,129564,129564,129883,146881,45600
1100,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,CSE,95023,95023,148789,148789,149927,149927,131734,131734,137440,137440,95023,95023,148469,148469,123239,123239,125212,124930,45600
1101,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,ECE,116977,116977,149383,149383,148415,151322,148446,148446,151332,151332,116977,116977,120766,120766,116977,137533,145132,150599,45600
1102,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,EEE,123413,123413,139754,139754,123413,129949,147475,147475,142673,142673,123413,123413,127422,127422,123413,123413,107474,99480,45600
1103,MJRT,"MJR COLLEGE OF ENGG AND
TECHNOLOGY",PVT,SVU,CTR,PILER,COED,JNTUA,2009,SVU,MEC,131849,131849,131849,131849,131849,131849,131849,131849,131849,131849,131849,131849,131849,131849,140166,140166,107474,99480,45600
1104,MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010,SVU,AID,66629,66629,128146,128146,124713,136175,84304,101688,149427,149427,66629,132192,112832,112832,79226,79226,75338,76485,45600
1105,MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010,SVU,CIV,80618,112942,80618,112942,80618,112942,80618,112942,80618,112942,80618,112942,80618,112942,80618,112942,107474,99480,45600
1106,MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010,SVU,CSD,81571,94217,135956,135956,139215,139268,108451,118244,131731,142246,81571,94217,147725,147725,85794,94217,90628,94394,45600
1107,MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010,SVU,CSE,55967,55967,111056,151536,128627,128627,79735,82162,98855,98855,89289,89289,83042,111635,80896,80896,63255,69491,45600
1108,MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010,SVU,ECE,95940,101462,148499,150776,135839,135839,129848,134514,146031,146031,121495,121495,125610,125610,112616,143556,109633,117286,45600
1109,MTIE,"MOTHER THERESA INST OF ENGG
AND TECH",PVT,SVU,CTR,PALAMNER,COED,JNTUA,2010,SVU,EEE,151745,151745,151745,151745,151745,151745,151745,151745,151745,151745,106391,119110,151745,151745,151745,151745,124174,147678,45600
1110,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CAD,56464,56464,151738,151738,115865,115865,84214,94352,114117,114117,93869,93869,102552,110791,81095,83980,66190,64783,45600
1111,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CAI,49732,135441,143685,150098,148731,150076,69532,135441,80169,135441,80496,135441,70425,135441,49732,135441,55093,52836,45600
1112,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CCC,90710,90710,126007,126007,112407,122268,123364,123364,132524,147278,90710,90710,150539,150539,144192,145729,107336,99995,45600
1113,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CIC,75212,75212,139389,139389,84366,87791,80893,95008,122246,125756,75212,75212,137118,137118,103151,103151,85703,80237,45600
1114,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CIT,67553,67553,136379,151654,151411,151411,87461,87461,118718,118718,67553,107472,125663,125663,69436,69436,72009,77972,45600
1115,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CIV,144347,144347,151005,151005,144347,144347,144347,144347,144347,144347,144347,144347,144347,144347,144347,144347,145635,132162,45600
1116,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CSE,42666,42666,108073,129590,145888,148295,53186,55247,140530,140530,54276,63922,61029,61029,67633,73368,135978,46223,45600
1117,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CSM,140402,140402,150987,150987,148335,149722,140402,140402,140402,140402,140402,140402,140402,140402,140402,140402,59804,57591,45600
1118,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,ECE,62327,62327,131886,140070,143754,145993,97854,128755,111312,132807,103552,103552,141778,141778,111020,138531,77206,78219,45600
1119,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,EEE,112591,112591,140340,141074,135069,145998,150162,150162,138246,146726,112591,148338,147221,147221,112591,112591,140830,149210,45600
1120,SDTN,"SIDDHARTH INSTITUTE OF ENGG.
AND TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,MEC,142392,147838,150844,150844,142392,147838,148916,148916,142392,147838,142392,147838,142392,147838,142392,147838,107474,99480,45600
1121,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,CAI,101733,101733,146085,146085,146564,146564,101733,143011,127368,127368,101733,101733,144181,144181,132275,132275,150166,99480,45600
1122,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,CIV,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,100314,107474,99480,45600
1123,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,CSE,117915,117915,150783,150783,144960,148351,141327,141984,149897,149897,117915,126558,144883,144883,149636,149636,127552,145215,45600
1124,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,CSM,136734,139794,150023,150023,146987,146987,143128,143128,136734,139794,136734,139794,144560,144560,136734,139794,140570,127331,45600
1125,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,ECE,124771,124771,143624,143624,124771,124771,145994,145994,146279,150386,149197,149197,142907,142907,124771,124771,144879,147201,45600
1126,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,EEE,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,150525,107474,99480,45600
1127,SEAT,"SIDDARTHA EDNL ACADEMY GRP OF
INSTNS",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2009,SVU,MEC,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,149439,107474,99480,45600
1128,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,CAD,79517,111691,116405,140877,117656,117656,108931,127940,144446,150041,145427,145427,147228,147228,129465,147085,105881,117913,45600
1129,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,CIA,84335,141500,118485,141500,113434,141500,134471,141500,142949,143408,84335,141500,147687,147687,142125,142365,112577,134280,45600
1130,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,CSE,130642,130642,130642,143473,151599,151599,130642,130642,142856,142856,130642,130642,130642,130642,130642,130642,57021,52238,45600
1131,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,CSM,73119,98983,140117,140261,121321,121321,121945,126417,147289,149416,118723,118723,144477,144477,139015,139015,88496,92808,45600
1132,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,ECE,88337,90236,151625,151740,129270,129270,112464,137350,145194,145732,111862,111862,131808,148599,143828,147851,97918,100794,45600
1133,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,EEE,141038,141038,141407,141407,150228,150228,150407,150407,141038,141038,141038,141038,141038,141038,141038,141038,107474,148154,45600
1134,SIST,"SIDDHARTHA INST OF SCI AND
TECHNOLOGY",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2008,SVU,MEC,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,143401,107474,99480,45600
1135,SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008,SVU,AID,102113,102113,151659,151659,131105,141096,149377,149377,146105,147903,102113,102113,145759,145759,143265,143678,110705,134207,45600
1136,SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008,SVU,CSE,83087,86850,150564,150564,146753,150432,134056,134056,143942,143942,124970,142010,125709,142573,142713,142713,106818,129535,45600
1137,SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008,SVU,ECE,111370,111370,151549,151667,140739,140739,149184,150274,144743,147477,111370,111370,148807,148807,111370,111370,147733,148507,45600
1138,SRET,SREE RAMA ENGINEERING COLLEGE,PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2008,SVU,EEE,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,95577,107474,99480,45600
1139,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CAI,116408,116408,151688,151688,149206,149206,143104,149344,149605,149605,116408,146654,149494,150218,149781,149781,146068,131397,45600
1140,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSD,128884,136614,150657,150657,135107,144929,150212,150212,150659,150659,128884,136614,128884,151002,148668,148668,132443,145330,45600
1141,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSE,79079,90811,142012,142012,142936,147779,103818,103818,122207,122207,101933,101933,135169,135169,136046,136046,88734,140461,45600
1142,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSM,148372,148372,149728,149728,148372,148372,150864,150864,148503,148503,148372,148372,148372,148372,148372,148372,150779,140569,45600
1143,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,ECE,129155,134015,151495,151495,129155,134015,148203,148911,146469,147722,129155,134015,150572,150572,143726,143726,147493,147912,45600
1144,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,EEE,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,115435,107474,99480,45600
1145,SSCC,"SRINIVASA INSTITUTE OF
TECHNOLOGY AND MANG STUDIES",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,MEC,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,139494,107474,99480,45600
1146,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,CIV,147141,147141,151491,151491,150759,150759,147141,148179,147141,147141,147141,147141,147141,147141,147247,147247,150155,129029,45600
1147,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,CSC,27863,27863,105192,105192,110616,120345,49513,49513,43521,45981,27863,83499,40687,40687,63787,63851,29349,28921,45600
1148,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,CSD,24349,24349,88777,99943,136003,136003,43017,47304,38853,43000,24349,24349,38450,38450,59404,63694,26781,25687,45600
1149,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,CSE,21875,21875,63795,77627,110170,111371,33751,33751,34208,34208,144983,144983,25782,28530,38946,38946,23046,23554,45600
1150,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,CSM,23830,23830,96873,102260,149040,149040,40092,46681,38228,40937,34036,34036,36649,36649,44152,45810,26891,26931,45600
1151,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,ECE,36136,36136,114188,123665,151557,151557,57230,57230,57323,57323,55018,75649,72092,72092,79861,79861,43716,43827,45600
1152,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,EEE,91038,91038,151470,151704,137043,149630,122848,147189,149262,149262,126257,126257,138924,138924,150388,150388,132380,141163,45600
1153,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,INF,35184,35184,121301,142951,148274,148274,64702,64702,61732,62893,59526,61340,56564,68133,92564,92564,42655,44317,45600
1154,SVCE,"SRI VENKATESWARA COLL OF
ENGINEERING",PVT,SVU,CTR,TIRUPATHI,COED,JNTUA,2007,SVU,MEC,122049,122049,151585,151585,149995,149995,148947,148947,150168,150168,122049,122049,149814,149814,122049,122049,148382,99480,45600
1155,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CAI,114125,114125,124367,124367,135578,135578,114125,114125,114125,141138,114125,114125,114125,114125,114125,114125,64319,61979,45600
1156,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CIV,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,149586,107474,99480,45600
1157,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSB,90410,125790,150616,150616,118885,125790,135233,135233,149055,149055,90410,125790,146574,146574,112352,125790,103085,147744,45600
1158,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSC,65847,90009,146266,150173,70695,90082,88802,99191,92288,146845,65847,90009,129775,137313,119287,119287,70316,82200,45600
1159,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSD,74716,128819,148989,151487,151715,151715,101807,128819,116081,141351,110623,128819,125034,128819,126021,128819,83654,83919,45600
1160,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSE,75391,75391,136001,136001,135431,139656,75391,141572,116474,116474,75391,75391,75391,84840,147362,147362,124859,55182,45600
1161,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSM,98219,98219,146214,151217,139812,151222,103635,126162,116190,116507,98219,98219,105408,131322,131319,131319,77407,72869,45600
1162,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,CSO,112536,143086,118388,145234,118971,143086,146033,146033,129480,148043,112536,143086,140399,147767,145985,145985,109097,145949,45600
1163,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,EBM,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,150884,107474,99480,45600
1164,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,ECE,108103,108103,151588,151588,108103,108103,131816,142519,116716,150277,133924,133924,148660,148660,139270,139270,87812,94733,45600
1165,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,EEE,129228,129228,142708,142708,129228,129228,147129,147129,129228,129228,129228,129228,129228,129228,148625,148625,145270,99480,45600
1166,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,INF,134897,136714,151544,151544,134897,136714,134897,149352,149136,149136,134897,136714,148597,151078,144687,145527,122185,148549,45600
1167,SVCT,"SRI VENKATESWARA COLLEGE OF
ENGG. AND TECHNOLOGY",PVT,SVU,CTR,CHITTOOR,COED,JNTUA,1998,SVU,MEC,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,146731,107474,99480,45600
1168,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CAI,110724,122326,144637,146949,136986,136986,129756,135927,142242,142242,110724,122326,137042,150466,118498,145037,136215,142517,45600
1169,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CIV,148452,148452,149445,149445,148452,148452,148452,148452,148452,148452,148452,148452,148452,148452,148452,148452,107474,99480,45600
1170,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CSE,84869,101027,140190,140190,146633,150842,112857,112857,128189,146358,84869,148436,145586,145586,125513,134514,105585,123526,45600
1171,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,CSM,107470,107470,141767,144968,144830,144830,142303,145284,145358,149635,107470,107470,150320,150320,135793,135793,127227,143928,45600
1172,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,ECE,104977,105351,151729,151729,150562,150562,146232,146232,150634,150634,122406,122406,143538,146478,140800,140800,141377,146100,45600
1173,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,EEE,140181,140181,149561,149561,140181,140181,150727,150727,140181,140181,140181,140181,140181,140181,140181,140181,146712,99480,45600
1174,SVPP,"SRI VENKATESA PERUMAL COLLEGE
OF ENGG. AND TECH",PVT,SVU,CTR,PUTTUR,COED,JNTUA,2001,SVU,MEC,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,121126,107474,99480,45600
1175,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,CHE,84713,84713,133930,147820,120710,120710,135017,139753,147180,147180,105747,105747,108573,108573,140000,140000,110198,98002,45600
1176,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,CIV,70053,70053,94483,109221,78489,78489,70053,77137,121609,121609,70053,70053,138442,138442,117554,117554,93659,109530,45600
1177,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,CSE,6889,6889,14912,14912,31171,31171,7459,7459,7346,7346,6889,6889,6889,6889,6889,6889,4648,7583,45600
1178,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,ECE,9967,9967,25195,25195,37827,37827,11076,11076,9967,9967,9967,9967,13508,13508,43127,43127,10970,7803,45600
1179,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,EEE,17061,17061,47482,47482,67386,67386,31266,31266,41568,56273,117496,117496,22315,46027,52502,57662,32455,40386,45600
1180,SVUC,S V U COLLEGE OF ENGG. TIRUPATHI,UNIV,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,MEC,57223,57223,76480,142506,103856,136926,134651,141918,130890,130890,57223,57223,141555,141555,101070,117840,76395,80153,45600
1181,SVUCSS,"S V U COLLEGE OF ENGG. -SELF
SUPPORTING-TIRUPATHI",SS,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,CAI,49394,49394,150286,150286,132884,132884,133651,133651,131479,131479,49394,75356,146638,146638,135445,137471,122507,73146,45600
1182,SVUCSS,"S V U COLLEGE OF ENGG. -SELF
SUPPORTING-TIRUPATHI",SS,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,CSE,60126,99624,136717,136717,101067,139179,76124,99624,60126,99624,60126,99624,145990,145990,64876,99624,111035,73186,45600
1183,SVUCSS,"S V U COLLEGE OF ENGG. -SELF
SUPPORTING-TIRUPATHI",SS,SVU,CTR,TIRUPATHI,COED,SVU,1959,SVU,ECE,122716,122716,138268,138268,144154,144154,124833,124833,127623,127623,122716,122716,122716,122716,122716,122716,110841,99480,45600
1184,SVUPSF,"S V UNIVERSITY COLLEGE OF
SCIENCES-SELF FINANCE",SF,SVU,CTR,TIRUPATHI,COED,SVU,2013,SVU,PHM,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,125417,107474,99480,45600
1185,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,CAI,48372,48372,127576,138027,139710,139710,64417,64417,89660,98045,120765,120765,96618,96618,96345,96345,63925,62572,45600
1186,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,CIT,73242,73242,142074,142074,145742,151086,105365,117763,99775,107561,73242,73242,97320,115575,123343,123343,82624,84641,45600
1187,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,CIV,133826,133826,151034,151034,139629,140318,145483,145483,149273,149273,133826,133826,145129,145129,147449,147449,147798,99480,45600
1188,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,CSE,116446,116446,126139,126139,151730,151730,116446,116446,120063,120063,116446,116446,116446,116446,122543,122543,68057,66722,45600
1189,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,ECE,92719,92719,150899,151246,151385,151385,110407,110407,129417,133613,127568,127568,146339,146339,133332,133332,105050,97487,45600
1190,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,EEE,123308,123308,151514,151514,123308,144544,130134,140718,146182,149620,123308,123308,144758,144758,144264,144264,147729,133055,45600
1191,VEMU,VEMU INSTITUTE OF TECHNOLOGY,PVT,SVU,CTR,CHITTOOR,COED,JNTUA,2008,SVU,MEC,126490,126490,139769,139769,145995,145995,146564,147442,142984,142984,126490,126490,126490,126490,126490,126490,141942,144418,45600
1192,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006,SVU,AID,92322,92322,119666,141014,123930,123930,129424,135129,146038,146038,92322,92322,122324,125151,148800,148800,108574,117022,45600
1193,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006,SVU,CIV,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,149700,107474,99480,45600
1194,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006,SVU,CSE,73761,73761,147332,149738,145513,145513,92777,106309,111546,111546,73761,73761,139095,139095,97757,99344,91883,105388,45600
1195,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006,SVU,ECE,114955,114955,145494,149223,147419,147419,145295,145295,150081,150081,143582,143582,142070,145622,147590,147590,142047,137953,45600
1196,VISM,VISWAM ENGINEERING COLLEGE,PVT,SVU,CTR,MADANAPALLE,COED,JNTUA,2006,SVU,EEE,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,149500,150557,107474,147702,45600
